"NAME","NAME_ORIG","NAME_ENG","NAME_EXTRA","CODE","COUNTRY"
"МУРМАНСКИЕ ВОРОТА","МУРМАНСКИЕ ВОРОТА",,"МУРМАНСКИЕ ВОРОТА",48508,"Россия"
"МУРМАНСК-ПЕРЕВАЛКА","МУРМАНСК-ПЕРЕВАЛКА",,"МУРМАНСК-ПЕРЕВАЛКА",18305,"Россия"
"МУРМАНСК (ЭКСП.)","МУРМАНСК (ЭКСП.)",,"МУРМАНСК (ЭКСП.)",18502,"Россия"
"МУРМАШИ","МУРМАШИ",,"МУРМАШИ",17105,"Россия"
"МУРОМ1","МУРОМ1",,"МУРОМ1",240000,"Россия"
"МУРСАЛИМКИНО","МУРСАЛИМКИНО",,"МУРСАЛИМКИНО",807806,"Россия"
"МУРТАЗОВО","МУРТАЗОВО",,"МУРТАЗОВО",538002,"Россия"
"МУРТЫГИТ","МУРТЫГИТ",,"МУРТЫГИТ",910602,"Россия"
"МУСЛЮМОВО","МУСЛЮМОВО",,"МУСЛЮМОВО",801800,"Россия"
"МУХИНСКАЯ","МУХИНСКАЯ",,"МУХИНСКАЯ",953102,"Россия"
"МУХТОЛОВО","МУХТОЛОВО",,"МУХТОЛОВО",244000,"Россия"
"МУЧКАП","МУЧКАП",,"МУЧКАП",606106,"Россия"
"МУЧНАЯ","МУЧНАЯ",,"МУЧНАЯ",974604,"Россия"
"МЦЕНСК","МЦЕНСК",,"МЦЕНСК",215506,"Россия"
"МШИНСКАЯ","МШИНСКАЯ",,"МШИНСКАЯ",72206,"Россия"
"МЫЗА","МЫЗА",,"МЫЗА",269703,"Россия"
"МЫЛКИ","МЫЛКИ",,"МЫЛКИ",965501,"Россия"
"МЫС АСТАФЬЕВА","МЫС АСТАФЬЕВА",,"МЫС АСТАФЬЕВА",985609,"Россия"
"МЫС АСТАФЬЕВА-ПЕРЕВАЛКА","МЫС АСТАФЬЕВА-ПЕРЕВАЛКА",,"МЫС АСТАФЬЕВА-ПЕРЕВАЛКА",985806,"Россия"
"МЫС АСТАФЬЕВА (ЭКСП.)","МЫС АСТАФЬЕВА (ЭКСП.)",,"МЫС АСТАФЬЕВА (ЭКСП.)",985702,"Россия"
"МЫСКИ","МЫСКИ",,"МЫСКИ",864705,"Россия"
"МЫС МАРИЯ","МЫС МАРИЯ",,"МЫС МАРИЯ",969004,"Россия"
"МЫСОВАЯ","МЫСОВАЯ",,"МЫСОВАЯ",934607,"Россия"
"МЫС-ЧУРКИН","МЫС-ЧУРКИН",,"МЫС-ЧУРКИН",980802,"Россия"
"МЫС-ЧУРКИН-ПЕРЕВАЛКА","МЫС-ЧУРКИН-ПЕРЕВАЛКА",,"МЫС-ЧУРКИН-ПЕРЕВАЛКА",980709,"Россия"
"МЫС-ЧУРКИН (ЭКСП.)","МЫС-ЧУРКИН (ЭКСП.)",,"МЫС-ЧУРКИН (ЭКСП.)",980906,"Россия"
"МЫТИЩИ","МЫТИЩИ",,"МЫТИЩИ",234808,"Россия"
"МЫШАСТОВКА","МЫШАСТОВКА",,"МЫШАСТОВКА",520600,"Россия"
"МЮЛЛЮПЕЛЬТО","МЮЛЛЮПЕЛЬТО",,"МЮЛЛЮПЕЛЬТО",22921,"Россия"
"МЯТЛЕВСКАЯ","МЯТЛЕВСКАЯ",,"МЯТЛЕВСКАЯ",189301,"Россия"
"НАБЕРЕЖНОЕ","НАБЕРЕЖНОЕ",,"НАБЕРЕЖНОЕ",596607,"Россия"
"НАБЕРЕЖНЫЕ ЧЕЛНЫ","НАБЕРЕЖНЫЕ ЧЕЛНЫ",,"НАБЕРЕЖНЫЕ ЧЕЛНЫ",648503,"Россия"
"НАВАШИНО","НАВАШИНО",,"НАВАШИНО",243607,"Россия"
"НАВЛЯ","НАВЛЯ",,"НАВЛЯ",203803,"Россия"
"НАГОРНАЯ","НАГОРНАЯ",,"НАГОРНАЯ",767806,"Россия"
"НАГОРНАЯ-ЯКУТСКАЯ","НАГОРНАЯ-ЯКУТСКАЯ",,"НАГОРНАЯ-ЯКУТСКАЯ",911200,"Россия"
"НАГУТСКАЯ","НАГУТСКАЯ",,"НАГУТСКАЯ",531501,"Россия"
"НАДВОИЦЫ","НАДВОИЦЫ",,"НАДВОИЦЫ",11908,"Россия"
"НАДЕЖДИНСКАЯ","НАДЕЖДИНСКАЯ",,"НАДЕЖДИНСКАЯ",986508,"Россия"
"НАЗАРОВКА","НАЗАРОВКА",,"НАЗАРОВКА",221600,"Россия"
"НАЗАРОВО","НАЗАРОВО",,"НАЗАРОВО",884003,"Россия"
"НАЗЫВАЕВСКАЯ","НАЗЫВАЕВСКАЯ",,"НАЗЫВАЕВСКАЯ",831608,"Россия"
"НАЙСТЕНЪЯРВИ","НАЙСТЕНЪЯРВИ",,"НАЙСТЕНЪЯРВИ",26405,"Россия"
"НАЛЕЙКА","НАЛЕЙКА",,"НАЛЕЙКА",642704,"Россия"
"НАЛИВНАЯ","НАЛИВНАЯ",,"НАЛИВНАЯ",626203,"Россия"
"НАЛЬЧИК","НАЛЬЧИК",,"НАЛЬЧИК",537902,"Россия"
"НАРА","НАРА",,"НАРА",183305,"Россия"
"НАРАЧИНО","НАРАЧИНО",,"НАРАЧИНО",54903,"Россия"
"НАРВСКАЯ","НАРВСКАЯ",,"НАРВСКАЯ",35705,"Россия"
"НАРОДНАЯ","НАРОДНАЯ",,"НАРОДНАЯ",598802,"Россия"
"НАРЫШЕВО","НАРЫШЕВО",,"НАРЫШЕВО",650804,"Россия"
"НАРЫШКИНО","НАРЫШКИНО",,"НАРЫШКИНО",200708,"Россия"
"НАУГОЛЬНЫЙ","НАУГОЛЬНЫЙ",,"НАУГОЛЬНЫЙ",236606,"Россия"
"НАУРСКАЯ","НАУРСКАЯ",,"НАУРСКАЯ",539700,"Россия"
"НАУШКИ","НАУШКИ",,"НАУШКИ",936903,"Россия"
"НАУШКИ (ЭКСП.ДСВН)","НАУШКИ (ЭКСП.ДСВН)",,"НАУШКИ (ЭКСП.ДСВН)",937200,"Россия"
"НАУШКИ (ЭКСП. КЖД )","НАУШКИ (ЭКСП. КЖД )",,"НАУШКИ (ЭКСП. КЖД )",937304,"Россия"
"НАУШКИ (ЭКСП.УБЖД: С.БААТАР-У.БАТ(ИСКЛ)","НАУШКИ (ЭКСП.УБЖД: С.БААТАР-У.БАТ(ИСКЛ)",,"НАУШКИ (ЭКСП.УБЖД: С.БААТАР-У.БАТ(ИСКЛ)",937003,"Россия"
"НАУШКИ (ЭКСП.УБЖД:УЛААНБААТАР И ДАЛЕЕ)","НАУШКИ (ЭКСП.УБЖД:УЛААНБААТАР И ДАЛЕЕ)",,"НАУШКИ (ЭКСП.УБЖД:УЛААНБААТАР И ДАЛЕЕ)",937107,"Россия"
"НАХАБИНО","НАХАБИНО",,"НАХАБИНО",196606,"Россия"
"НАХОДКА","НАХОДКА",,"НАХОДКА",984502,"Россия"
"НАХОДКА-ВОСТОЧНАЯ","НАХОДКА-ВОСТОЧНАЯ",,"НАХОДКА-ВОСТОЧНАЯ",985906,"Россия"
"НАХОДКА-ВОСТОЧНАЯ-ПЕРЕВАЛКА","НАХОДКА-ВОСТОЧНАЯ-ПЕРЕВАЛКА",,"НАХОДКА-ВОСТОЧНАЯ-ПЕРЕВАЛКА",986001,"Россия"
"НАХОДКА-ВОСТОЧНАЯ (ЭКСП.)","НАХОДКА-ВОСТОЧНАЯ (ЭКСП.)",,"НАХОДКА-ВОСТОЧНАЯ (ЭКСП.)",986103,"Россия"
"НАХОДКА-ПЕРЕВАЛКА","НАХОДКА-ПЕРЕВАЛКА",,"НАХОДКА-ПЕРЕВАЛКА",984606,"Россия"
"НАХОДКА (ЭКСП.)","НАХОДКА (ЭКСП.)",,"НАХОДКА (ЭКСП.)",984700,"Россия"
"НАХОДКА (ЭКСП.- УГОЛЬ)","НАХОДКА (ЭКСП.- УГОЛЬ)",,"НАХОДКА (ЭКСП.- УГОЛЬ)",984803,"Россия"
"НАЧАЛЬНОЕ","НАЧАЛЬНОЕ",,"НАЧАЛЬНОЕ",816909,"Россия"
"НЕБЕЛЬ","НЕБЕЛЬ",,"НЕБЕЛЬ",902502,"Россия"
"НЕБОЛЧИ","НЕБОЛЧИ",,"НЕБОЛЧИ",44507,"Россия"
"НЕВА","НЕВА",,"НЕВА",36801,"Россия"
"НЕВДУБСТРОЙ","НЕВДУБСТРОЙ",,"НЕВДУБСТРОЙ",30107,"Россия"
"НЕВЕЛЬ 1","НЕВЕЛЬ 1",,"НЕВЕЛЬ 1",67000,"Россия"
"НЕВЕЛЬ 2","НЕВЕЛЬ 2",,"НЕВЕЛЬ 2",67104,"Россия"
"НЕВЕЛЬСК","НЕВЕЛЬСК",,"НЕВЕЛЬСК",993107,"Россия"
"НЕВИННОМЫССКАЯ","НЕВИННОМЫССКАЯ",,"НЕВИННОМЫССКАЯ",531304,"Россия"
"НЕВСКАЯ ДУБРОВКА","НЕВСКАЯ ДУБРОВКА",,"НЕВСКАЯ ДУБРОВКА",36604,"Россия"
"НЕВЬЯНСК","НЕВЬЯНСК",,"НЕВЬЯНСК",770809,"Россия"
"НЕЖЕГОЛЬ","НЕЖЕГОЛЬ",,"НЕЖЕГОЛЬ",434104,"Россия"
"НЕЖЕГОЛЬ (ЭКСП.)","НЕЖЕГОЛЬ (ЭКСП.)",,"НЕЖЕГОЛЬ (ЭКСП.)",434000,"Россия"
"НЕЙВО-РУДЯНСКАЯ","НЕЙВО-РУДЯНСКАЯ",,"НЕЙВО-РУДЯНСКАЯ",771106,"Россия"
"НЕКЛИНОВКА","НЕКЛИНОВКА",,"НЕКЛИНОВКА",511207,"Россия"
"НЕКОУЗ","НЕКОУЗ",,"НЕКОУЗ",311600,"Россия"
"НЕКРАСОВО","НЕКРАСОВО",,"НЕКРАСОВО",211007,"Россия"
"НЕКРЫЛОВО","НЕКРЫЛОВО",,"НЕКРЫЛОВО",583900,"Россия"
"НЕЛИДОВО","НЕЛИДОВО",,"НЕЛИДОВО",64708,"Россия"
"НЕМАН-НОВЫЙ","НЕМАН-НОВЫЙ",,"НЕМАН-НОВЫЙ",104905,"Россия"
"НЕПЕЦИНО","НЕПЕЦИНО",,"НЕПЕЦИНО",192304,"Россия"
"НЕПРИК","НЕПРИК",,"НЕПРИК",810601,"Россия"
"НЕРЕХТА","НЕРЕХТА",,"НЕРЕХТА",315507,"Россия"
"НЕРУДНАЯ","НЕРУДНАЯ",,"НЕРУДНАЯ",240508,"Россия"
"НЕРЧИНСК","НЕРЧИНСК",,"НЕРЧИНСК",948309,"Россия"
"НЕРЮНГРИ-ГРУЗОВАЯ","НЕРЮНГРИ-ГРУЗОВАЯ",,"НЕРЮНГРИ-ГРУЗОВАЯ",912006,"Россия"
"НЕРЮНГРИ-ГРУЗОВАЯ","НЕРЮНГРИ-ГРУЗОВАЯ",,"НЕРЮНГРИ-ГРУЗОВАЯ",911605,"Россия"
"НЕРЮНГРИ-ГРУЗОВАЯ ЖДЯ (СТР)","НЕРЮНГРИ-ГРУЗОВАЯ ЖДЯ (СТР)",,"НЕРЮНГРИ-ГРУЗОВАЯ ЖДЯ (СТР)",912203,"Россия"
"НЕРЮНГРИ-ГРУЗОВАЯ (СТР)","НЕРЮНГРИ-ГРУЗОВАЯ (СТР)",,"НЕРЮНГРИ-ГРУЗОВАЯ (СТР)",911802,"Россия"
"НЕРЮНГРИ-ПАССАЖИРСКАЯ","НЕРЮНГРИ-ПАССАЖИРСКАЯ",,"НЕРЮНГРИ-ПАССАЖИРСКАЯ",911501,"Россия"
"НЕРЮНГРИ-ПАССАЖИРСКАЯ (СТР)","НЕРЮНГРИ-ПАССАЖИРСКАЯ (СТР)",,"НЕРЮНГРИ-ПАССАЖИРСКАЯ (СТР)",912103,"Россия"
"НЕСВЕТАЙ","НЕСВЕТАЙ",,"НЕСВЕТАЙ",512303,"Россия"
"НЕСТЕРОВ","НЕСТЕРОВ",,"НЕСТЕРОВ",100500,"Россия"
"НЕСТЕРОВ (ЭКСП.)","НЕСТЕРОВ (ЭКСП.)",,"НЕСТЕРОВ (ЭКСП.)",100406,"Россия"
"НЕФТЕКАМСК","НЕФТЕКАМСК",,"НЕФТЕКАМСК",257602,"Россия"
"НЕФТЕКАМСК (ЭКСП.)","НЕФТЕКАМСК (ЭКСП.)",,"НЕФТЕКАМСК (ЭКСП.)",257903,"Россия"
"НЕФТЯНАЯ","НЕФТЯНАЯ",,"НЕФТЯНАЯ",621002,"Россия"
"НЕЧАЕВСКАЯ","НЕЧАЕВСКАЯ",,"НЕЧАЕВСКАЯ",242912,"Россия"
"НЕЯ","НЕЯ",,"НЕЯ",306705,"Россия"
"НИГОЗЕРО","НИГОЗЕРО",,"НИГОЗЕРО",10905,"Россия"
"НИЖНЕАНГАРСК","НИЖНЕАНГАРСК",,"НИЖНЕАНГАРСК",903308,"Россия"
"НИЖНЕВАРТОВСК 1","НИЖНЕВАРТОВСК 1",,"НИЖНЕВАРТОВСК 1",798005,"Россия"
"НИЖНЕВАРТОВСК 2","НИЖНЕВАРТОВСК 2",,"НИЖНЕВАРТОВСК 2",797905,"Россия"
"НИЖНЕГОРСКАЯ","НИЖНЕГОРСКАЯ",,"НИЖНЕГОРСКАЯ",869200,"Россия"
"НИЖНЕГОРСКАЯ","НИЖНЕГОРСКАЯ",,"НИЖНЕГОРСКАЯ",472207,"Россия"
"НИЖНЕДЕВИЦК","НИЖНЕДЕВИЦК",,"НИЖНЕДЕВИЦК",595908,"Россия"
"НИЖНЕКАМСК","НИЖНЕКАМСК",,"НИЖНЕКАМСК",648700,"Россия"
"НИЖНЕМАЛЬЦЕВО","НИЖНЕМАЛЬЦЕВО",,"НИЖНЕМАЛЬЦЕВО",221808,"Россия"
"НИЖНЕСЕРГИНСКАЯ","НИЖНЕСЕРГИНСКАЯ",,"НИЖНЕСЕРГИНСКАЯ",782308,"Россия"
"НИЖНЕУВЕЛЬСКАЯ","НИЖНЕУВЕЛЬСКАЯ",,"НИЖНЕУВЕЛЬСКАЯ",804102,"Россия"
"НИЖНЕУДИНСК","НИЖНЕУДИНСК",,"НИЖНЕУДИНСК",921202,"Россия"
"НИЖНИЙ БАСКУНЧАК","НИЖНИЙ БАСКУНЧАК",,"НИЖНИЙ БАСКУНЧАК",618300,"Россия"
"НИЖНИЙ БЕСТЯХ","НИЖНИЙ БЕСТЯХ",,"НИЖНИЙ БЕСТЯХ",913403,"Россия"
"НИЖНИЙ ЛОМОВ","НИЖНИЙ ЛОМОВ",,"НИЖНИЙ ЛОМОВ",633103,"Россия"
"НИЖНИЙ-НОВГОРОД-АВТОЗАВОД","НИЖНИЙ-НОВГОРОД-АВТОЗАВОД",,"НИЖНИЙ-НОВГОРОД-АВТОЗАВОД",260107,"Россия"
"НИЖНИЙ-НОВГОРОД-МОСКОВСКИЙ","НИЖНИЙ-НОВГОРОД-МОСКОВСКИЙ",,"НИЖНИЙ-НОВГОРОД-МОСКОВСКИЙ",260200,"Россия"
"НИЖНИЙ НОВГОРОД-МОСКОВСКИЙ (ПЕРЕВ.)","НИЖНИЙ НОВГОРОД-МОСКОВСКИЙ (ПЕРЕВ.)",,"НИЖНИЙ НОВГОРОД-МОСКОВСКИЙ (ПЕРЕВ.)",260408,"Россия"
"НИЖНИЙ-НОВГОРОД-СОРТИРОВОЧНЫЙ","НИЖНИЙ-НОВГОРОД-СОРТИРОВОЧНЫЙ",,"НИЖНИЙ-НОВГОРОД-СОРТИРОВОЧНЫЙ",260003,"Россия"
"НИЖНИЙ ТАГИЛ","НИЖНИЙ ТАГИЛ",,"НИЖНИЙ ТАГИЛ",770103,"Россия"
"НИЖНЯЯ","НИЖНЯЯ",,"НИЖНЯЯ",801509,"Россия"
"НИЖНЯЯ САЛДА","НИЖНЯЯ САЛДА",,"НИЖНЯЯ САЛДА",772202,"Россия"
"НИЖНЯЯ ТУРА","НИЖНЯЯ ТУРА",,"НИЖНЯЯ ТУРА",773601,"Россия"
"НИЗОВКА","НИЗОВКА",,"НИЗОВКА",280904,"Россия"
"НИКЕЛЬ","НИКЕЛЬ",,"НИКЕЛЬ",814301,"Россия"
"НИКЕЛЬ-МУРМАНСКИЙ","НИКЕЛЬ-МУРМАНСКИЙ",,"НИКЕЛЬ-МУРМАНСКИЙ",18201,"Россия"
"НИКИТИНКА","НИКИТИНКА",,"НИКИТИНКА",173203,"Россия"
"НИКИФОРОВКА","НИКИФОРОВКА",,"НИКИФОРОВКА",601102,"Россия"
"НИКОЛАЕВКА","НИКОЛАЕВКА",,"НИКОЛАЕВКА",970105,"Россия"
"НИКОЛО-ПОЛОМА","НИКОЛО-ПОЛОМА",,"НИКОЛО-ПОЛОМА",306404,"Россия"
"НИКОЛЬСКОЕ","НИКОЛЬСКОЕ",,"НИКОЛЬСКОЕ",600203,"Россия"
"НИМЕНГА","НИМЕНГА",,"НИМЕНГА",295905,"Россия"
"НИЯ","НИЯ",,"НИЯ",902305,"Россия"
"НОВАЯ","НОВАЯ",,"НОВАЯ",942707,"Россия"
"НОВАЯ ДЕРЕВНЯ","НОВАЯ ДЕРЕВНЯ",,"НОВАЯ ДЕРЕВНЯ",38900,"Россия"
"НОВАЯ ЕЛОВКА","НОВАЯ ЕЛОВКА",,"НОВАЯ ЕЛОВКА",881408,"Россия"
"НОВАЯ ЖИЗНЬ (РЗД)","НОВАЯ ЖИЗНЬ (РЗД)",,"НОВАЯ ЖИЗНЬ (РЗД)",537103,"Россия"
"НОВАЯ ЗАИМКА","НОВАЯ ЗАИМКА",,"НОВАЯ ЗАИМКА",791006,"Россия"
"НОВАЯ ЧАРА","НОВАЯ ЧАРА",,"НОВАЯ ЧАРА",904300,"Россия"
"НОВИНКА","НОВИНКА",,"НОВИНКА",58904,"Россия"
"НОВКИ1","НОВКИ1",,"НОВКИ1",263001,"Россия"
"НОВОАБЗАКОВО (РЗД)","НОВОАБЗАКОВО (РЗД)",,"НОВОАБЗАКОВО (РЗД)",818500,"Россия"
"НОВОАЛЕКСАНДРОВКА","НОВОАЛЕКСАНДРОВКА",,"НОВОАЛЕКСАНДРОВКА",991205,"Россия"
"НОВОАНДРЕЕВСКИЙ","НОВОАНДРЕЕВСКИЙ",,"НОВОАНДРЕЕВСКИЙ",791909,"Россия"
"НОВОБИРЮСИНСКАЯ","НОВОБИРЮСИНСКАЯ",,"НОВОБИРЮСИНСКАЯ",895101,"Россия"
"НОВОБЛАГОВЕЩЕНКА","НОВОБЛАГОВЕЩЕНКА",,"НОВОБЛАГОВЕЩЕНКА",845403,"Россия"
"НОВОБЛАГОВЕЩЕНКА (ЭКСП.)","НОВОБЛАГОВЕЩЕНКА (ЭКСП.)",,"НОВОБЛАГОВЕЩЕНКА (ЭКСП.)",845507,"Россия"
"НОВОБОРИСОВКА","НОВОБОРИСОВКА",,"НОВОБОРИСОВКА",436307,"Россия"
"НОВОВОРОНЕЖСКАЯ","НОВОВОРОНЕЖСКАЯ",,"НОВОВОРОНЕЖСКАЯ",597405,"Россия"
"НОВОГОРНАЯ","НОВОГОРНАЯ",,"НОВОГОРНАЯ",803006,"Россия"
"НОВОДУГИНСКАЯ","НОВОДУГИНСКАЯ",,"НОВОДУГИНСКАЯ",173905,"Россия"
"НОВОЕ АРАКЧИНО","НОВОЕ АРАКЧИНО",,"НОВОЕ АРАКЧИНО",250105,"Россия"
"НОВОЗЫБКОВ","НОВОЗЫБКОВ",,"НОВОЗЫБКОВ",202205,"Россия"
"НОВОИЕРУСАЛИМСКАЯ","НОВОИЕРУСАЛИМСКАЯ",,"НОВОИЕРУСАЛИМСКАЯ",197204,"Россия"
"НОВОИЗБОРСК","НОВОИЗБОРСК",,"НОВОИЗБОРСК",70802,"Россия"
"НОВОИЛЬИНСКИЙ","НОВОИЛЬИНСКИЙ",,"НОВОИЛЬИНСКИЙ",938108,"Россия"
"НОВОКАЧАЛИНСК","НОВОКАЧАЛИНСК",,"НОВОКАЧАЛИНСК",975503,"Россия"
"НОВОКУЗНЕЦК","НОВОКУЗНЕЦК",,"НОВОКУЗНЕЦК",860102,"Россия"
"НОВОКУЗНЕЦК-ВОСТОЧНЫЙ","НОВОКУЗНЕЦК-ВОСТОЧНЫЙ",,"НОВОКУЗНЕЦК-ВОСТОЧНЫЙ",860206,"Россия"
"НОВОКУЗНЕЦК-СЕВЕРНЫЙ","НОВОКУЗНЕЦК-СЕВЕРНЫЙ",,"НОВОКУЗНЕЦК-СЕВЕРНЫЙ",864207,"Россия"
"НОВОКУЗНЕЦК-СОРТИРОВОЧНЫЙ","НОВОКУЗНЕЦК-СОРТИРОВОЧНЫЙ",,"НОВОКУЗНЕЦК-СОРТИРОВОЧНЫЙ",860009,"Россия"
"НОВОКУЙБЫШЕВСКАЯ","НОВОКУЙБЫШЕВСКАЯ",,"НОВОКУЙБЫШЕВСКАЯ",639400,"Россия"
"НОВОЛЕСНАЯ","НОВОЛЕСНАЯ",,"НОВОЛЕСНАЯ",616606,"Россия"
"НОВОЛЕСНАЯ ПЕРЕВАЛКА","НОВОЛЕСНАЯ ПЕРЕВАЛКА",,"НОВОЛЕСНАЯ ПЕРЕВАЛКА",619708,"Россия"
"НОВОЛЕСНАЯ (ЭКСП.)","НОВОЛЕСНАЯ (ЭКСП.)",,"НОВОЛЕСНАЯ (ЭКСП.)",619500,"Россия"
"НОВОЛИПЕЦК","НОВОЛИПЕЦК",,"НОВОЛИПЕЦК",592204,"Россия"
"НОВОЛИСИНО","НОВОЛИСИНО",,"НОВОЛИСИНО",32302,"Россия"
"НОВОМИХАЙЛОВСКАЯ","НОВОМИХАЙЛОВСКАЯ",,"НОВОМИХАЙЛОВСКАЯ",588800,"Россия"
"НОВОМОСКОВСКАЯ 2","НОВОМОСКОВСКАЯ 2",,"НОВОМОСКОВСКАЯ 2",226303,"Россия"
"НОВООРСК","НОВООРСК",,"НОВООРСК",815304,"Россия"
"НОВООТРАДНАЯ","НОВООТРАДНАЯ",,"НОВООТРАДНАЯ",659006,"Россия"
"НОВОПАВЛОВКА","НОВОПАВЛОВКА",,"НОВОПАВЛОВКА",940504,"Россия"
"НОВОПЕРЕЛЮБСКАЯ","НОВОПЕРЕЛЮБСКАЯ",,"НОВОПЕРЕЛЮБСКАЯ",628105,"Россия"
"НОВОПРОЛЕТАРСКАЯ","НОВОПРОЛЕТАРСКАЯ",,"НОВОПРОЛЕТАРСКАЯ",199801,"Россия"
"НОВОРОССИЙСК","НОВОРОССИЙСК",,"НОВОРОССИЙСК",520901,"Россия"
"НОВОРОССИЙСК-ПЕРЕВАЛКА","НОВОРОССИЙСК-ПЕРЕВАЛКА",,"НОВОРОССИЙСК-ПЕРЕВАЛКА",521209,"Россия"
"НОВОРОССИЙСК (ЭКСП.)","НОВОРОССИЙСК (ЭКСП.)",,"НОВОРОССИЙСК (ЭКСП.)",521001,"Россия"
"НОВОРУДНАЯ","НОВОРУДНАЯ",,"НОВОРУДНАЯ",813900,"Россия"
"НОВОСЕЛЬЕ","НОВОСЕЛЬЕ",,"НОВОСЕЛЬЕ",71203,"Россия"
"НОВОСЕРГИЕВСКАЯ","НОВОСЕРГИЕВСКАЯ",,"НОВОСЕРГИЕВСКАЯ",811407,"Россия"
"НОВОСИБИРСК-ВОСТОЧНЫЙ","НОВОСИБИРСК-ВОСТОЧНЫЙ",,"НОВОСИБИРСК-ВОСТОЧНЫЙ",851508,"Россия"
"НОВОСИБИРСК-ГЛАВНЫЙ","НОВОСИБИРСК-ГЛАВНЫЙ",,"НОВОСИБИРСК-ГЛАВНЫЙ",850609,"Россия"
"НОВОСИБИРСК-ЗАПАДНЫЙ","НОВОСИБИРСК-ЗАПАДНЫЙ",,"НОВОСИБИРСК-ЗАПАДНЫЙ",851207,"Россия"
"НОВОСИБИРСК-ЮЖНЫЙ","НОВОСИБИРСК-ЮЖНЫЙ",,"НОВОСИБИРСК-ЮЖНЫЙ",850505,"Россия"
"НОВОСМОЛЕНСКАЯ","НОВОСМОЛЕНСКАЯ",,"НОВОСМОЛЕНСКАЯ",176405,"Россия"
"НОВОСОКОЛЬНИКИ","НОВОСОКОЛЬНИКИ",,"НОВОСОКОЛЬНИКИ",66602,"Россия"
"НОВОСПАССКОЕ","НОВОСПАССКОЕ",,"НОВОСПАССКОЕ",635306,"Россия"
"НОВОТРОИЦК","НОВОТРОИЦК",,"НОВОТРОИЦК",814208,"Россия"
"НОВОУЗЕНСК","НОВОУЗЕНСК",,"НОВОУЗЕНСК",626805,"Россия"
"НОВОУФИМСКАЯ","НОВОУФИМСКАЯ",,"НОВОУФИМСКАЯ",655009,"Россия"
"НОВОХАЙСКАЯ","НОВОХАЙСКАЯ",,"НОВОХАЙСКАЯ",895600,"Россия"
"НОВОХОПЕРСК","НОВОХОПЕРСК",,"НОВОХОПЕРСК",584000,"Россия"
"НОВОЧЕБОКСАРСК","НОВОЧЕБОКСАРСК",,"НОВОЧЕБОКСАРСК",248603,"Россия"
"НОВОЧЕРКАССК","НОВОЧЕРКАССК",,"НОВОЧЕРКАССК",513503,"Россия"
"НОВОЧУГУЕВКА","НОВОЧУГУЕВКА",,"НОВОЧУГУЕВКА",976600,"Россия"
"НОВОЧУНКА","НОВОЧУНКА",,"НОВОЧУНКА",923706,"Россия"
"НОВОШАХТИНСКАЯ","НОВОШАХТИНСКАЯ",,"НОВОШАХТИНСКАЯ",976900,"Россия"
"НОВОЯРОСЛАВСКАЯ","НОВОЯРОСЛАВСКАЯ",,"НОВОЯРОСЛАВСКАЯ",314909,"Россия"
"НОВЫЕ ПЕСКИ","НОВЫЕ ПЕСКИ",,"НОВЫЕ ПЕСКИ",25703,"Россия"
"НОВЫЕ ПОЛЯНКИ","НОВЫЕ ПОЛЯНКИ",,"НОВЫЕ ПОЛЯНКИ",641400,"Россия"
"НОВЫЙ ОСКОЛ","НОВЫЙ ОСКОЛ",,"НОВЫЙ ОСКОЛ",439004,"Россия"
"НОВЫЙ ПОРТ","НОВЫЙ ПОРТ",,"НОВЫЙ ПОРТ",35809,"Россия"
"НОВЫЙ ПОРТ-ПЕРЕВАЛКА","НОВЫЙ ПОРТ-ПЕРЕВАЛКА",,"НОВЫЙ ПОРТ-ПЕРЕВАЛКА",35103,"Россия"
"НОВЫЙ ПОРТ (ЭКСП.)","НОВЫЙ ПОРТ (ЭКСП.)",,"НОВЫЙ ПОРТ (ЭКСП.)",35902,"Россия"
